seed,index,split,source,scenario,filename,battery_id,resistance
52,318,val,virtual,充电短路,1Ω充电短路_26.xlsx,virtual_1Ω充电短路_26,1.0
52,319,train,virtual,充电短路,1Ω充电短路_27.xlsx,virtual_1Ω充电短路_27,1.0
52,320,train,virtual,充电短路,1Ω充电短路_28.xlsx,virtual_1Ω充电短路_28,1.0
52,321,train,virtual,充电短路,1Ω充电短路_29.xlsx,virtual_1Ω充电短路_29,1.0
52,322,train,virtual,充电短路,1Ω充电短路_3.xlsx,virtual_1Ω充电短路_3,1.0
52,323,train,virtual,充电短路,1Ω充电短路_30.xlsx,virtual_1Ω充电短路_30,1.0
52,324,val,virtual,充电短路,1Ω充电短路_31.xlsx,virtual_1Ω充电短路_31,1.0
52,325,train,virtual,充电短路,1Ω充电短路_32.xlsx,virtual_1Ω充电短路_32,1.0
52,326,train,virtual,充电短路,1Ω充电短路_33.xlsx,virtual_1Ω充电短路_33,1.0
52,327,train,virtual,充电短路,1Ω充电短路_34.xlsx,virtual_1Ω充电短路_34,1.0
52,328,train,virtual,充电短路,1Ω充电短路_35.xlsx,virtual_1Ω充电短路_35,1.0
52,329,train,virtual,充电短路,1Ω充电短路_36.xlsx,virtual_1Ω充电短路_36,1.0
52,330,val,virtual,充电短路,1Ω充电短路_37.xlsx,virtual_1Ω充电短路_37,1.0
52,331,val,virtual,充电短路,1Ω充电短路_38.xlsx,virtual_1Ω充电短路_38,1.0
52,332,train,virtual,充电短路,1Ω充电短路_39.xlsx,virtual_1Ω充电短路_39,1.0
52,333,train,virtual,充电短路,1Ω充电短路_4.xlsx,virtual_1Ω充电短路_4,1.0
52,334,train,virtual,充电短路,1Ω充电短路_40.xlsx,virtual_1Ω充电短路_40,1.0
52,335,train,virtual,充电短路,1Ω充电短路_41.xlsx,virtual_1Ω充电短路_41,1.0
52,336,train,virtual,充电短路,1Ω充电短路_42.xlsx,virtual_1Ω充电短路_42,1.0
52,337,train,virtual,充电短路,1Ω充电短路_43.xlsx,virtual_1Ω充电短路_43,1.0
52,338,train,virtual,充电短路,1Ω充电短路_44.xlsx,virtual_1Ω充电短路_44,1.0
52,339,train,virtual,充电短路,1Ω充电短路_45.xlsx,virtual_1Ω充电短路_45,1.0
52,340,val,virtual,充电短路,1Ω充电短路_46.xlsx,virtual_1Ω充电短路_46,1.0
52,341,train,virtual,充电短路,1Ω充电短路_47.xlsx,virtual_1Ω充电短路_47,1.0
52,342,train,virtual,充电短路,1Ω充电短路_48.xlsx,virtual_1Ω充电短路_48,1.0
52,343,train,virtual,充电短路,1Ω充电短路_49.xlsx,virtual_1Ω充电短路_49,1.0
52,344,train,virtual,充电短路,1Ω充电短路_5.xlsx,virtual_1Ω充电短路_5,1.0
52,345,train,virtual,充电短路,1Ω充电短路_50.xlsx,virtual_1Ω充电短路_50,1.0
52,346,train,virtual,充电短路,1Ω充电短路_6.xlsx,virtual_1Ω充电短路_6,1.0
52,347,train,virtual,充电短路,1Ω充电短路_7.xlsx,virtual_1Ω充电短路_7,1.0
52,348,train,virtual,充电短路,1Ω充电短路_8.xlsx,virtual_1Ω充电短路_8,1.0
52,349,train,virtual,充电短路,1Ω充电短路_9.xlsx,virtual_1Ω充电短路_9,1.0
52,350,train,virtual,充电短路,5Ω充电短路_1.xlsx,virtual_5Ω充电短路_1,5.0
52,351,val,virtual,充电短路,5Ω充电短路_10.xlsx,virtual_5Ω充电短路_10,5.0
52,352,train,virtual,充电短路,5Ω充电短路_11.xlsx,virtual_5Ω充电短路_11,5.0
52,353,train,virtual,充电短路,5Ω充电短路_12.xlsx,virtual_5Ω充电短路_12,5.0
52,354,train,virtual,充电短路,5Ω充电短路_13.xlsx,virtual_5Ω充电短路_13,5.0
52,355,train,virtual,充电短路,5Ω充电短路_14.xlsx,virtual_5Ω充电短路_14,5.0
52,356,train,virtual,充电短路,5Ω充电短路_15.xlsx,virtual_5Ω充电短路_15,5.0
52,357,train,virtual,充电短路,5Ω充电短路_16.xlsx,virtual_5Ω充电短路_16,5.0
52,358,train,virtual,充电短路,5Ω充电短路_17.xlsx,virtual_5Ω充电短路_17,5.0
52,359,val,virtual,充电短路,5Ω充电短路_18.xlsx,virtual_5Ω充电短路_18,5.0
52,360,train,virtual,充电短路,5Ω充电短路_19.xlsx,virtual_5Ω充电短路_19,5.0
52,361,train,virtual,充电短路,5Ω充电短路_2.xlsx,virtual_5Ω充电短路_2,5.0
52,362,train,virtual,充电短路,5Ω充电短路_20.xlsx,virtual_5Ω充电短路_20,5.0
52,363,train,virtual,充电短路,5Ω充电短路_21.xlsx,virtual_5Ω充电短路_21,5.0
52,364,train,virtual,充电短路,5Ω充电短路_22.xlsx,virtual_5Ω充电短路_22,5.0
52,365,train,virtual,充电短路,5Ω充电短路_23.xlsx,virtual_5Ω充电短路_23,5.0
52,366,train,virtual,充电短路,5Ω充电短路_24.xlsx,virtual_5Ω充电短路_24,5.0
52,367,train,virtual,充电短路,5Ω充电短路_25.xlsx,virtual_5Ω充电短路_25,5.0
52,368,train,virtual,充电短路,5Ω充电短路_26.xlsx,virtual_5Ω充电短路_26,5.0
52,369,train,virtual,充电短路,5Ω充电短路_27.xlsx,virtual_5Ω充电短路_27,5.0
52,370,train,virtual,充电短路,5Ω充电短路_28.xlsx,virtual_5Ω充电短路_28,5.0
52,371,train,virtual,充电短路,5Ω充电短路_29.xlsx,virtual_5Ω充电短路_29,5.0
52,372,train,virtual,充电短路,5Ω充电短路_3.xlsx,virtual_5Ω充电短路_3,5.0
52,373,train,virtual,充电短路,5Ω充电短路_30.xlsx,virtual_5Ω充电短路_30,5.0
52,374,train,virtual,充电短路,5Ω充电短路_31.xlsx,virtual_5Ω充电短路_31,5.0
52,375,train,virtual,充电短路,5Ω充电短路_32.xlsx,virtual_5Ω充电短路_32,5.0
52,376,train,virtual,充电短路,5Ω充电短路_33.xlsx,virtual_5Ω充电短路_33,5.0
52,377,train,virtual,充电短路,5Ω充电短路_34.xlsx,virtual_5Ω充电短路_34,5.0
52,378,train,virtual,充电短路,5Ω充电短路_35.xlsx,virtual_5Ω充电短路_35,5.0
52,379,train,virtual,充电短路,5Ω充电短路_36.xlsx,virtual_5Ω充电短路_36,5.0
52,380,train,virtual,充电短路,5Ω充电短路_37.xlsx,virtual_5Ω充电短路_37,5.0
52,381,train,virtual,充电短路,5Ω充电短路_38.xlsx,virtual_5Ω充电短路_38,5.0
52,382,train,virtual,充电短路,5Ω充电短路_39.xlsx,virtual_5Ω充电短路_39,5.0
52,383,train,virtual,充电短路,5Ω充电短路_4.xlsx,virtual_5Ω充电短路_4,5.0
52,384,train,virtual,充电短路,5Ω充电短路_40.xlsx,virtual_5Ω充电短路_40,5.0
52,385,train,virtual,充电短路,5Ω充电短路_41.xlsx,virtual_5Ω充电短路_41,5.0
52,386,train,virtual,充电短路,5Ω充电短路_42.xlsx,virtual_5Ω充电短路_42,5.0
52,387,train,virtual,充电短路,5Ω充电短路_43.xlsx,virtual_5Ω充电短路_43,5.0
52,388,train,virtual,充电短路,5Ω充电短路_44.xlsx,virtual_5Ω充电短路_44,5.0
52,389,val,virtual,充电短路,5Ω充电短路_45.xlsx,virtual_5Ω充电短路_45,5.0
52,390,train,virtual,充电短路,5Ω充电短路_46.xlsx,virtual_5Ω充电短路_46,5.0
52,391,val,virtual,充电短路,5Ω充电短路_47.xlsx,virtual_5Ω充电短路_47,5.0
52,392,train,virtual,充电短路,5Ω充电短路_48.xlsx,virtual_5Ω充电短路_48,5.0
52,393,train,virtual,充电短路,5Ω充电短路_49.xlsx,virtual_5Ω充电短路_49,5.0
52,394,train,virtual,充电短路,5Ω充电短路_5.xlsx,virtual_5Ω充电短路_5,5.0
52,395,train,virtual,充电短路,5Ω充电短路_50.xlsx,virtual_5Ω充电短路_50,5.0
52,396,train,virtual,充电短路,5Ω充电短路_6.xlsx,virtual_5Ω充电短路_6,5.0
52,397,train,virtual,充电短路,5Ω充电短路_7.xlsx,virtual_5Ω充电短路_7,5.0
52,398,train,virtual,充电短路,5Ω充电短路_8.xlsx,virtual_5Ω充电短路_8,5.0
52,399,train,virtual,充电短路,5Ω充电短路_9.xlsx,virtual_5Ω充电短路_9,5.0
52,400,train,virtual,GZ,0.01Ω_1.xlsx,virtual_0,0.01
52,401,train,virtual,GZ,0.01Ω_10.xlsx,virtual_0,0.01
52,402,train,virtual,GZ,0.01Ω_11.xlsx,virtual_0,0.01
52,403,train,virtual,GZ,0.01Ω_12.xlsx,virtual_0,0.01
52,404,train,virtual,GZ,0.01Ω_13.xlsx,virtual_0,0.01
52,405,train,virtual,GZ,0.01Ω_14.xlsx,virtual_0,0.01
52,406,train,virtual,GZ,0.01Ω_15.xlsx,virtual_0,0.01
52,407,train,virtual,GZ,0.01Ω_16.xlsx,virtual_0,0.01
52,408,train,virtual,GZ,0.01Ω_17.xlsx,virtual_0,0.01
52,409,train,virtual,GZ,0.01Ω_18.xlsx,virtual_0,0.01
52,410,train,virtual,GZ,0.01Ω_19.xlsx,virtual_0,0.01
52,411,train,virtual,GZ,0.01Ω_2.xlsx,virtual_0,0.01
52,412,train,virtual,GZ,0.01Ω_20.xlsx,virtual_0,0.01
52,413,train,virtual,GZ,0.01Ω_21.xlsx,virtual_0,0.01
52,414,train,virtual,GZ,0.01Ω_22.xlsx,virtual_0,0.01
52,415,train,virtual,GZ,0.01Ω_23.xlsx,virtual_0,0.01
52,416,train,virtual,GZ,0.01Ω_24.xlsx,virtual_0,0.01
52,417,train,virtual,GZ,0.01Ω_25.xlsx,virtual_0,0.01
52,418,train,virtual,GZ,0.01Ω_26.xlsx,virtual_0,0.01
52,419,train,virtual,GZ,0.01Ω_27.xlsx,virtual_0,0.01
52,420,train,virtual,GZ,0.01Ω_28.xlsx,virtual_0,0.01
52,421,train,virtual,GZ,0.01Ω_29.xlsx,virtual_0,0.01
52,422,train,virtual,GZ,0.01Ω_3.xlsx,virtual_0,0.01
52,423,train,virtual,GZ,0.01Ω_30.xlsx,virtual_0,0.01
52,424,train,virtual,GZ,0.01Ω_31.xlsx,virtual_0,0.01
52,425,train,virtual,GZ,0.01Ω_32.xlsx,virtual_0,0.01
52,426,train,virtual,GZ,0.01Ω_33.xlsx,virtual_0,0.01
52,427,train,virtual,GZ,0.01Ω_34.xlsx,virtual_0,0.01
52,428,train,virtual,GZ,0.01Ω_35.xlsx,virtual_0,0.01
52,429,train,virtual,GZ,0.01Ω_36.xlsx,virtual_0,0.01
52,430,train,virtual,GZ,0.01Ω_37.xlsx,virtual_0,0.01
52,431,train,virtual,GZ,0.01Ω_38.xlsx,virtual_0,0.01
52,432,train,virtual,GZ,0.01Ω_39.xlsx,virtual_0,0.01
52,433,train,virtual,GZ,0.01Ω_4.xlsx,virtual_0,0.01
52,434,train,virtual,GZ,0.01Ω_40.xlsx,virtual_0,0.01
52,435,train,virtual,GZ,0.01Ω_41.xlsx,virtual_0,0.01
52,436,train,virtual,GZ,0.01Ω_42.xlsx,virtual_0,0.01
52,437,train,virtual,GZ,0.01Ω_43.xlsx,virtual_0,0.01
52,438,train,virtual,GZ,0.01Ω_44.xlsx,virtual_0,0.01
52,439,train,virtual,GZ,0.01Ω_45.xlsx,virtual_0,0.01
52,440,train,virtual,GZ,0.01Ω_46.xlsx,virtual_0,0.01
52,441,train,virtual,GZ,0.01Ω_47.xlsx,virtual_0,0.01
52,442,train,virtual,GZ,0.01Ω_48.xlsx,virtual_0,0.01
52,443,train,virtual,GZ,0.01Ω_49.xlsx,virtual_0,0.01
52,444,train,virtual,GZ,0.01Ω_5.xlsx,virtual_0,0.01
52,445,train,virtual,GZ,0.01Ω_50.xlsx,virtual_0,0.01
52,446,train,virtual,GZ,0.01Ω_6.xlsx,virtual_0,0.01
52,447,train,virtual,GZ,0.01Ω_7.xlsx,virtual_0,0.01
52,448,train,virtual,GZ,0.01Ω_8.xlsx,virtual_0,0.01
52,449,train,virtual,GZ,0.01Ω_9.xlsx,virtual_0,0.01
52,450,train,virtual,GZ,0.1Ω_1.xlsx,virtual_0,0.1
52,451,train,virtual,GZ,0.1Ω_10.xlsx,virtual_0,0.1
52,452,train,virtual,GZ,0.1Ω_11.xlsx,virtual_0,0.1
52,453,train,virtual,GZ,0.1Ω_12.xlsx,virtual_0,0.1
52,454,train,virtual,GZ,0.1Ω_13.xlsx,virtual_0,0.1
52,455,train,virtual,GZ,0.1Ω_14.xlsx,virtual_0,0.1
52,456,train,virtual,GZ,0.1Ω_15.xlsx,virtual_0,0.1
52,457,train,virtual,GZ,0.1Ω_16.xlsx,virtual_0,0.1
52,458,train,virtual,GZ,0.1Ω_17.xlsx,virtual_0,0.1
52,459,train,virtual,GZ,0.1Ω_18.xlsx,virtual_0,0.1
52,460,train,virtual,GZ,0.1Ω_19.xlsx,virtual_0,0.1
52,461,train,virtual,GZ,0.1Ω_2.xlsx,virtual_0,0.1
52,462,train,virtual,GZ,0.1Ω_20.xlsx,virtual_0,0.1
52,463,train,virtual,GZ,0.1Ω_21.xlsx,virtual_0,0.1
52,464,train,virtual,GZ,0.1Ω_22.xlsx,virtual_0,0.1
52,465,train,virtual,GZ,0.1Ω_23.xlsx,virtual_0,0.1
52,466,train,virtual,GZ,0.1Ω_24.xlsx,virtual_0,0.1
52,467,train,virtual,GZ,0.1Ω_25.xlsx,virtual_0,0.1
52,468,train,virtual,GZ,0.1Ω_26.xlsx,virtual_0,0.1
52,469,train,virtual,GZ,0.1Ω_27.xlsx,virtual_0,0.1
52,470,train,virtual,GZ,0.1Ω_28.xlsx,virtual_0,0.1
52,471,train,virtual,GZ,0.1Ω_29.xlsx,virtual_0,0.1
52,472,train,virtual,GZ,0.1Ω_3.xlsx,virtual_0,0.1
52,473,train,virtual,GZ,0.1Ω_30.xlsx,virtual_0,0.1
52,474,train,virtual,GZ,0.1Ω_31.xlsx,virtual_0,0.1
52,475,train,virtual,GZ,0.1Ω_32.xlsx,virtual_0,0.1
52,476,train,virtual,GZ,0.1Ω_33.xlsx,virtual_0,0.1
52,477,train,virtual,GZ,0.1Ω_34.xlsx,virtual_0,0.1
52,478,train,virtual,GZ,0.1Ω_35.xlsx,virtual_0,0.1
52,479,train,virtual,GZ,0.1Ω_36.xlsx,virtual_0,0.1
52,480,train,virtual,GZ,0.1Ω_37.xlsx,virtual_0,0.1
52,481,train,virtual,GZ,0.1Ω_38.xlsx,virtual_0,0.1
52,482,train,virtual,GZ,0.1Ω_39.xlsx,virtual_0,0.1
52,483,train,virtual,GZ,0.1Ω_4.xlsx,virtual_0,0.1
52,484,train,virtual,GZ,0.1Ω_40.xlsx,virtual_0,0.1
52,485,train,virtual,GZ,0.1Ω_41.xlsx,virtual_0,0.1
52,486,train,virtual,GZ,0.1Ω_42.xlsx,virtual_0,0.1
52,487,train,virtual,GZ,0.1Ω_43.xlsx,virtual_0,0.1
52,488,train,virtual,GZ,0.1Ω_44.xlsx,virtual_0,0.1
52,489,train,virtual,GZ,0.1Ω_45.xlsx,virtual_0,0.1
52,490,train,virtual,GZ,0.1Ω_46.xlsx,virtual_0,0.1
52,491,train,virtual,GZ,0.1Ω_47.xlsx,virtual_0,0.1
52,492,train,virtual,GZ,0.1Ω_48.xlsx,virtual_0,0.1
52,493,train,virtual,GZ,0.1Ω_49.xlsx,virtual_0,0.1
52,494,train,virtual,GZ,0.1Ω_5.xlsx,virtual_0,0.1
52,495,train,virtual,GZ,0.1Ω_50.xlsx,virtual_0,0.1
52,496,train,virtual,GZ,0.1Ω_6.xlsx,virtual_0,0.1
52,497,train,virtual,GZ,0.1Ω_7.xlsx,virtual_0,0.1
52,498,train,virtual,GZ,0.1Ω_8.xlsx,virtual_0,0.1
52,499,train,virtual,GZ,0.1Ω_9.xlsx,virtual_0,0.1
52,500,train,virtual,GZ,10Ω_1.xlsx,virtual_1,10.0
52,501,train,virtual,GZ,10Ω_10.xlsx,virtual_1,10.0
52,502,train,virtual,GZ,10Ω_11.xlsx,virtual_1,10.0
52,503,train,virtual,GZ,10Ω_12.xlsx,virtual_1,10.0
52,504,train,virtual,GZ,10Ω_13.xlsx,virtual_1,10.0
52,505,train,virtual,GZ,10Ω_14.xlsx,virtual_1,10.0
52,506,train,virtual,GZ,10Ω_15.xlsx,virtual_1,10.0
52,507,train,virtual,GZ,10Ω_16.xlsx,virtual_1,10.0
52,508,train,virtual,GZ,10Ω_17.xlsx,virtual_1,10.0
52,509,train,virtual,GZ,10Ω_18.xlsx,virtual_1,10.0
52,510,train,virtual,GZ,10Ω_19.xlsx,virtual_1,10.0
52,511,train,virtual,GZ,10Ω_2.xlsx,virtual_1,10.0
52,512,train,virtual,GZ,10Ω_20.xlsx,virtual_1,10.0
52,513,train,virtual,GZ,10Ω_21.xlsx,virtual_1,10.0
52,514,train,virtual,GZ,10Ω_22.xlsx,virtual_1,10.0
52,515,train,virtual,GZ,10Ω_23.xlsx,virtual_1,10.0
52,516,train,virtual,GZ,10Ω_24.xlsx,virtual_1,10.0
52,517,train,virtual,GZ,10Ω_25.xlsx,virtual_1,10.0
52,518,train,virtual,GZ,10Ω_26.xlsx,virtual_1,10.0
52,519,train,virtual,GZ,10Ω_27.xlsx,virtual_1,10.0
52,520,train,virtual,GZ,10Ω_28.xlsx,virtual_1,10.0
52,521,train,virtual,GZ,10Ω_29.xlsx,virtual_1,10.0
52,522,train,virtual,GZ,10Ω_3.xlsx,virtual_1,10.0
52,523,train,virtual,GZ,10Ω_30.xlsx,virtual_1,10.0
52,524,train,virtual,GZ,10Ω_31.xlsx,virtual_1,10.0
52,525,train,virtual,GZ,10Ω_32.xlsx,virtual_1,10.0
52,526,train,virtual,GZ,10Ω_33.xlsx,virtual_1,10.0
52,527,train,virtual,GZ,10Ω_34.xlsx,virtual_1,10.0
52,528,train,virtual,GZ,10Ω_35.xlsx,virtual_1,10.0
52,529,train,virtual,GZ,10Ω_36.xlsx,virtual_1,10.0
52,530,train,virtual,GZ,10Ω_37.xlsx,virtual_1,10.0
52,531,train,virtual,GZ,10Ω_38.xlsx,virtual_1,10.0
52,532,train,virtual,GZ,10Ω_39.xlsx,virtual_1,10.0
52,533,train,virtual,GZ,10Ω_4.xlsx,virtual_1,10.0
52,534,train,virtual,GZ,10Ω_40.xlsx,virtual_1,10.0
52,535,train,virtual,GZ,10Ω_41.xlsx,virtual_1,10.0
52,536,train,virtual,GZ,10Ω_42.xlsx,virtual_1,10.0
52,537,train,virtual,GZ,10Ω_43.xlsx,virtual_1,10.0
52,538,train,virtual,GZ,10Ω_44.xlsx,virtual_1,10.0
52,539,train,virtual,GZ,10Ω_45.xlsx,virtual_1,10.0
52,540,train,virtual,GZ,10Ω_46.xlsx,virtual_1,10.0
52,541,train,virtual,GZ,10Ω_47.xlsx,virtual_1,10.0
52,542,train,virtual,GZ,10Ω_48.xlsx,virtual_1,10.0
52,543,train,virtual,GZ,10Ω_49.xlsx,virtual_1,10.0
52,544,train,virtual,GZ,10Ω_5.xlsx,virtual_1,10.0
52,545,train,virtual,GZ,10Ω_50.xlsx,virtual_1,10.0
52,546,train,virtual,GZ,10Ω_6.xlsx,virtual_1,10.0
52,547,train,virtual,GZ,10Ω_7.xlsx,virtual_1,10.0
52,548,train,virtual,GZ,10Ω_8.xlsx,virtual_1,10.0
52,549,train,virtual,GZ,10Ω_9.xlsx,virtual_1,10.0
52,550,train,virtual,GZ,1Ω_1.xlsx,virtual_1Ω_1,1.0
52,551,train,virtual,GZ,1Ω_10.xlsx,virtual_1Ω_10,1.0
52,552,train,virtual,GZ,1Ω_11.xlsx,virtual_1Ω_11,1.0
52,553,train,virtual,GZ,1Ω_12.xlsx,virtual_1Ω_12,1.0
52,554,train,virtual,GZ,1Ω_13.xlsx,virtual_1Ω_13,1.0
52,555,train,virtual,GZ,1Ω_14.xlsx,virtual_1Ω_14,1.0
52,556,train,virtual,GZ,1Ω_15.xlsx,virtual_1Ω_15,1.0
52,557,train,virtual,GZ,1Ω_16.xlsx,virtual_1Ω_16,1.0
52,558,train,virtual,GZ,1Ω_17.xlsx,virtual_1Ω_17,1.0
52,559,train,virtual,GZ,1Ω_18.xlsx,virtual_1Ω_18,1.0
52,560,train,virtual,GZ,1Ω_19.xlsx,virtual_1Ω_19,1.0
52,561,train,virtual,GZ,1Ω_2.xlsx,virtual_1Ω_2,1.0
52,562,train,virtual,GZ,1Ω_20.xlsx,virtual_1Ω_20,1.0
52,563,train,virtual,GZ,1Ω_21.xlsx,virtual_1Ω_21,1.0
52,564,train,virtual,GZ,1Ω_22.xlsx,virtual_1Ω_22,1.0
52,565,train,virtual,GZ,1Ω_23.xlsx,virtual_1Ω_23,1.0
52,566,train,virtual,GZ,1Ω_24.xlsx,virtual_1Ω_24,1.0
52,567,train,virtual,GZ,1Ω_25.xlsx,virtual_1Ω_25,1.0
52,568,val,virtual,GZ,1Ω_26.xlsx,virtual_1Ω_26,1.0
52,569,train,virtual,GZ,1Ω_27.xlsx,virtual_1Ω_27,1.0
52,570,train,virtual,GZ,1Ω_28.xlsx,virtual_1Ω_28,1.0
52,571,train,virtual,GZ,1Ω_29.xlsx,virtual_1Ω_29,1.0
52,572,train,virtual,GZ,1Ω_3.xlsx,virtual_1Ω_3,1.0
52,573,train,virtual,GZ,1Ω_30.xlsx,virtual_1Ω_30,1.0
52,574,train,virtual,GZ,1Ω_31.xlsx,virtual_1Ω_31,1.0
52,575,train,virtual,GZ,1Ω_32.xlsx,virtual_1Ω_32,1.0
52,576,val,virtual,GZ,1Ω_33.xlsx,virtual_1Ω_33,1.0
52,577,train,virtual,GZ,1Ω_34.xlsx,virtual_1Ω_34,1.0
52,578,train,virtual,GZ,1Ω_35.xlsx,virtual_1Ω_35,1.0
52,579,train,virtual,GZ,1Ω_36.xlsx,virtual_1Ω_36,1.0
52,580,train,virtual,GZ,1Ω_37.xlsx,virtual_1Ω_37,1.0
52,581,train,virtual,GZ,1Ω_38.xlsx,virtual_1Ω_38,1.0
52,582,train,virtual,GZ,1Ω_39.xlsx,virtual_1Ω_39,1.0
52,583,train,virtual,GZ,1Ω_4.xlsx,virtual_1Ω_4,1.0
52,584,train,virtual,GZ,1Ω_40.xlsx,virtual_1Ω_40,1.0
52,585,val,virtual,GZ,1Ω_41.xlsx,virtual_1Ω_41,1.0
52,586,train,virtual,GZ,1Ω_42.xlsx,virtual_1Ω_42,1.0
52,587,train,virtual,GZ,1Ω_43.xlsx,virtual_1Ω_43,1.0
52,588,train,virtual,GZ,1Ω_44.xlsx,virtual_1Ω_44,1.0
52,589,val,virtual,GZ,1Ω_45.xlsx,virtual_1Ω_45,1.0
52,590,train,virtual,GZ,1Ω_46.xlsx,virtual_1Ω_46,1.0
52,591,val,virtual,GZ,1Ω_47.xlsx,virtual_1Ω_47,1.0
52,592,train,virtual,GZ,1Ω_48.xlsx,virtual_1Ω_48,1.0
52,593,train,virtual,GZ,1Ω_49.xlsx,virtual_1Ω_49,1.0
52,594,train,virtual,GZ,1Ω_5.xlsx,virtual_1Ω_5,1.0
52,595,train,virtual,GZ,1Ω_50.xlsx,virtual_1Ω_50,1.0
52,596,train,virtual,GZ,1Ω_6.xlsx,virtual_1Ω_6,1.0
52,597,train,virtual,GZ,1Ω_7.xlsx,virtual_1Ω_7,1.0
52,598,train,virtual,GZ,1Ω_8.xlsx,virtual_1Ω_8,1.0
52,599,train,virtual,GZ,1Ω_9.xlsx,virtual_1Ω_9,1.0
52,600,train,virtual,Normal,Normal_1.xlsx,virtual_Normal_1,
52,601,train,virtual,Normal,Normal_10.xlsx,virtual_Normal_10,
52,602,train,virtual,Normal,Normal_100.xlsx,virtual_Normal_100,
52,603,train,virtual,Normal,Normal_101.xlsx,virtual_Normal_101,
52,604,train,virtual,Normal,Normal_102.xlsx,virtual_Normal_102,
52,605,train,virtual,Normal,Normal_103.xlsx,virtual_Normal_103,
52,606,train,virtual,Normal,Normal_104.xlsx,virtual_Normal_104,
52,607,train,virtual,Normal,Normal_105.xlsx,virtual_Normal_105,
52,608,train,virtual,Normal,Normal_106.xlsx,virtual_Normal_106,
52,609,train,virtual,Normal,Normal_107.xlsx,virtual_Normal_107,
52,610,train,virtual,Normal,Normal_108.xlsx,virtual_Normal_108,
52,611,train,virtual,Normal,Normal_109.xlsx,virtual_Normal_109,
52,612,train,virtual,Normal,Normal_11.xlsx,virtual_Normal_11,
52,613,train,virtual,Normal,Normal_110.xlsx,virtual_Normal_110,
52,614,train,virtual,Normal,Normal_111.xlsx,virtual_Normal_111,
52,615,train,virtual,Normal,Normal_112.xlsx,virtual_Normal_112,
52,616,val,virtual,Normal,Normal_113.xlsx,virtual_Normal_113,
52,617,val,virtual,Normal,Normal_114.xlsx,virtual_Normal_114,
52,618,train,virtual,Normal,Normal_115.xlsx,virtual_Normal_115,
52,619,train,virtual,Normal,Normal_116.xlsx,virtual_Normal_116,
52,620,train,virtual,Normal,Normal_117.xlsx,virtual_Normal_117,
52,621,train,virtual,Normal,Normal_118.xlsx,virtual_Normal_118,
52,622,train,virtual,Normal,Normal_119.xlsx,virtual_Normal_119,
52,623,train,virtual,Normal,Normal_12.xlsx,virtual_Normal_12,
52,624,train,virtual,Normal,Normal_120.xlsx,virtual_Normal_120,
52,625,train,virtual,Normal,Normal_121.xlsx,virtual_Normal_121,
52,626,train,virtual,Normal,Normal_122.xlsx,virtual_Normal_122,
52,627,train,virtual,Normal,Normal_123.xlsx,virtual_Normal_123,
52,628,train,virtual,Normal,Normal_124.xlsx,virtual_Normal_124,
52,629,train,virtual,Normal,Normal_125.xlsx,virtual_Normal_125,
52,630,train,virtual,Normal,Normal_126.xlsx,virtual_Normal_126,
52,631,train,virtual,Normal,Normal_127.xlsx,virtual_Normal_127,
52,632,train,virtual,Normal,Normal_128.xlsx,virtual_Normal_128,
52,633,train,virtual,Normal,Normal_129.xlsx,virtual_Normal_129,
52,634,val,virtual,Normal,Normal_13.xlsx,virtual_Normal_13,
52,635,train,virtual,Normal,Normal_130.xlsx,virtual_Normal_130,
52,636,train,virtual,Normal,Normal_131.xlsx,virtual_Normal_131,
52,637,train,virtual,Normal,Normal_132.xlsx,virtual_Normal_132,
52,638,train,virtual,Normal,Normal_133.xlsx,virtual_Normal_133,
52,639,val,virtual,Normal,Normal_134.xlsx,virtual_Normal_134,
52,640,train,virtual,Normal,Normal_135.xlsx,virtual_Normal_135,
52,641,train,virtual,Normal,Normal_136.xlsx,virtual_Normal_136,
52,642,train,virtual,Normal,Normal_137.xlsx,virtual_Normal_137,
52,643,train,virtual,Normal,Normal_138.xlsx,virtual_Normal_138,
52,644,train,virtual,Normal,Normal_139.xlsx,virtual_Normal_139,
52,645,train,virtual,Normal,Normal_14.xlsx,virtual_Normal_14,
52,646,train,virtual,Normal,Normal_140.xlsx,virtual_Normal_140,
52,647,train,virtual,Normal,Normal_141.xlsx,virtual_Normal_141,
52,648,train,virtual,Normal,Normal_142.xlsx,virtual_Normal_142,
52,649,train,virtual,Normal,Normal_143.xlsx,virtual_Normal_143,
52,650,train,virtual,Normal,Normal_144.xlsx,virtual_Normal_144,
52,651,train,virtual,Normal,Normal_145.xlsx,virtual_Normal_145,
52,652,train,virtual,Normal,Normal_146.xlsx,virtual_Normal_146,
52,653,train,virtual,Normal,Normal_147.xlsx,virtual_Normal_147,
52,654,val,virtual,Normal,Normal_148.xlsx,virtual_Normal_148,
52,655,train,virtual,Normal,Normal_149.xlsx,virtual_Normal_149,
52,656,train,virtual,Normal,Normal_15.xlsx,virtual_Normal_15,
52,657,train,virtual,Normal,Normal_150.xlsx,virtual_Normal_150,
52,658,train,virtual,Normal,Normal_151.xlsx,virtual_Normal_151,
52,659,train,virtual,Normal,Normal_152.xlsx,virtual_Normal_152,
52,660,train,virtual,Normal,Normal_153.xlsx,virtual_Normal_153,
